channel_id,Date,user_id,user_name,content
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:01:16",beepo34,beepo34,it should be pretty chill but i would like to meet with zheng in case we have questions regarding what we can do for the project
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:01:48",tonyyyy___,tonyyyy___,"I prob won’t be there in person unfortunately, I’m catching up with a research deadline"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:02:17",wayneshi,wayneshi,I can a class until 5pm it’s 270C just started this week
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:02:26",wayneshi,wayneshi,And I need to head out like 6p
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:02:43",wayneshi,wayneshi,But could meet like 5p-6p
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:03:32",tonyyyy___,tonyyyy___,We can do a quick one at 5 online ig then? Half an hour should be sufficient as this is really just a quick informal one?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:03:47",beepo34,beepo34,that works for me
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:20:10",beepo34,beepo34,<@789956414310973441> <@232498871442472961> ?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:20:45",beepo34,beepo34,virtual works for me too if we do on fri/over the weekend
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:20:51",tonyyyy___,tonyyyy___,Are you sending the meeting inv btw?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:21:27",beepo34,beepo34,hm yeah maybe i will just send it and see who responds
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:22:49",balsaferret,balsaferret,good w me
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,15:26:10",beepo34,beepo34,sorry i put the time wrong it should be updated now
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,16:45:30",wayneshi,wayneshi,I am the office rn do you know where is Zheng’s office
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,16:45:39",wayneshi,wayneshi,I can drop in
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,16:46:00",wayneshi,wayneshi,We could do Friday I have no preference.
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,16:53:29",beepo34,beepo34,"i scheduled a virtual one in 10 min, not sure where Zheng's office is but he accepted the invite so he should be joining us"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,16:53:49",beepo34,beepo34,"maybe if you can find him you can join the meeting with him, or just join on your own?"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,16:53:56",wayneshi,wayneshi,su re
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,17:58:34",beepo34,beepo34,https://docs.gpt4all.io/gpt4all_desktop/cookbook/use-local-ai-models-to-privately-chat-with-google-drive.html#how-it-works
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,17:59:47",beepo34,beepo34,this looks interesting but idk how feasible it is
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,17:59:50",beepo34,beepo34,https://support.microsoft.com/en-us/office/use-copilot-in-microsoft-teams-meetings-0bf9dd3c-96f7-44e2-8bb8-790bedf066b1
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,18:00:08",beepo34,beepo34,https://arxiv.org/pdf/2312.03700
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,18:00:10",beepo34,beepo34,https://blog.voyageai.com/
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,18:00:24",beepo34,beepo34,https://www.llamaindex.ai/blog/multi-modal-rag-621de7525fea
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,18:00:30",beepo34,beepo34,links that you all sent in the meeting
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-25,18:31:49",beepo34,beepo34,https://developer.nvidia.com/blog/an-easy-introduction-to-multimodal-retrieval-augmented-generation/
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-27,13:55:14",beepo34,beepo34,btw what proposal idea did we want to go with? Multimodal RAG for students?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-27,15:14:41",wayneshi,wayneshi,Yep
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-27,15:14:53",wayneshi,wayneshi,I just sent out an emial to GSI asking for clearification
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-27,15:17:51",wayneshi,wayneshi,"I propose that we may just start easy first,  no need to think about adding feature to the existed paper machine, just write a proposal of how would we build a paper machine from the scratch for our target user and domain applications, and some design tradeoffs for the implementation. We could put together a write up by Monday and hopefully have a one on one with the GSI to refine the work before final submission."
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-27,15:18:04",wayneshi,wayneshi,I also cc'd your folks on my email
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-27,15:19:51",beepo34,beepo34,"thank you, and the proposal sounds good to me"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,12:59:12",tonyyyy___,tonyyyy___,hey do you guys want to have a call tmrw afternoon to discuss more on the proposal?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,17:08:20",beepo34,beepo34,sure what time were u thinking? i think evening is better for me
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,17:18:38",tonyyyy___,tonyyyy___,I can do anytime
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,18:00:33",beepo34,beepo34,"is 8pm ok for everyone? also i dont think tara ended up responding to our email, <@789956414310973441> should we ask on ed instead"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,18:32:22",beepo34,beepo34,"i will ask on ed, i think the tas reply quicker on there"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,18:43:20",wayneshi,wayneshi,I actually will be catch a flight tmr evening. Feel free to have a meeting without me I can catch up with Tony
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,21:34:19",wayneshi,wayneshi,She got back to us
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,22:21:57",beepo34,beepo34,
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,22:22:04",beepo34,beepo34,i'll just put it here
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,22:22:51",beepo34,beepo34,seems like we can go with our idea since engineering based projects are okay
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,22:39:48",wayneshi,wayneshi,yes
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,22:40:31",wayneshi,wayneshi,do you want to share the patent machine idea in the meeting? I think despite some unique chalenges it's a very inhteresting domain of application that might not have been solved before <@295049072547594241>
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-28,23:16:28",tonyyyy___,tonyyyy___,"umm maybe we can briefly talk about it, I'm not sure if we want to put it on the proposal, I'll check with Zheng for some suggestion first ig"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-29,17:30:38",beepo34,beepo34,do you guys want to work on the proposal together tmrw morning? 😭today might actually be kinda tight for me but i can try to grind it out tmrw before class
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-29,17:31:05",tonyyyy___,tonyyyy___,"I’m fine tmrw, also <@789956414310973441>  could join too if tmrw I guess"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-29,17:31:33",balsaferret,balsaferret,yea works w me too
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-29,17:31:56",balsaferret,balsaferret,but pref after lunch
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-29,17:34:11",beepo34,beepo34,okay sounds good i will start working on it in the morning and we can call if needed
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-29,17:34:45",wayneshi,wayneshi,"no problem, we can work on it tomorrow"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,10:55:01",wayneshi,wayneshi,"Hi team, I am available from 12 to 3 pm (start of 294), and after class. I would suggest we have a meeting early afternoon and work on it together if everyone's schedule could accmondate"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,11:08:41",beepo34,beepo34,"hi I have discussion before class but I added some starting content to the proposal doc, feel free to change anything"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,11:11:18",wayneshi,wayneshi,"sure, ty!"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,15:53:56",tonyyyy___,tonyyyy___,"I added some comments to the proposal, I think it overall looks good"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,15:55:21",wayneshi,wayneshi,"Thanks for drafting and commenting, I am inperson today will take a look shortly after"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:01:56",wayneshi,wayneshi,I am still brainstorming on the application domain
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:04:26",wayneshi,wayneshi,"I have a new idea, how about we build a RAG for DIY works? user give model a instruction: how to fix my car engine / change oil, or how to repaint my wall, and the model retrieve specific information (that users need to comply) from the manual and walk through the process with the users and can provide feedbacks for any progress and further inquiry."
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:07:45",wayneshi,wayneshi,"and we can also incorporate multi model if needed, since the source cloud be instruction in text, illustration, or youtube video"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:09:32",tonyyyy___,tonyyyy___,"it's a good idea, but I'd say we stay simple for now for this project, maybe we can add these in next semester? We first get the basics done, then for whatever idea we have, we can consider tailor towards that track. Also we could use ur idea to do the r&d work, then it would be simpler to move forward"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:10:30",wayneshi,wayneshi,"and we can design an app to interactively and progressively walk through. Like I take a photo of my car, it help me find what year and model it is, help me look up for instructions, etc"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:11:00",wayneshi,wayneshi,I thought we need to address a new domain of application within the framework of existed technology
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:11:26",wayneshi,wayneshi,to be considered as novel. So I wonder if we generally propose a RAG paper machine would that be sufficient?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:14:16",tonyyyy___,tonyyyy___,that's a valid point
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:16:27",tonyyyy___,tonyyyy___,"i dont see why not then, what do you guys think <@518436070568886273> <@232498871442472961>"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:20:36",beepo34,beepo34,"hm i think i wouldnt mind having the project topic be different from paper machine, i was also wondering about the novelty of our idea"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,19:21:48",tonyyyy___,tonyyyy___,"and I also noted that for paper machine, like reading paper, there's already existing product called elicit"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,20:12:32",wayneshi,wayneshi,yep I vote for the hands on learning machine. It’s the same thing but different story
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,20:13:05",wayneshi,wayneshi,I can draft a proposal for that tonight for 294 based on your draft
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,22:09:30",wayneshi,wayneshi,https://docs.google.com/document/d/1mfexy9d3gQSRLGnURGfPv6IStf8Hjuroj-Or5XL46p8/edit
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,22:10:03",wayneshi,wayneshi,"It's basically done, @everyone please read through and provide some feedbacks before the final submission"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,22:10:56",tonyyyy___,tonyyyy___,do we need to add student numbers too?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,22:11:17",tonyyyy___,tonyyyy___,"Thanks, the work is amazing"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,22:21:02",beepo34,beepo34,thanks everyone
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,22:27:45",wayneshi,wayneshi,3040802534
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,22:28:34",balsaferret,balsaferret,"looks great to me, thanks guys"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-09-30,22:38:16",beepo34,beepo34,i will upload if it's okay with everyone
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-02,15:02:43",beepo34,beepo34,its hot af in cory rn 😔
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-02,15:03:00",beepo34,beepo34,oops wrong channel
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-02,15:03:08",tonyyyy___,tonyyyy___,I got a message saying the ac is off
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-02,15:03:11",beepo34,beepo34,yeah..
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-02,15:05:10",beepo34,beepo34,im on the second floor but its probably worse on the fifth
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-02,15:05:30",tonyyyy___,tonyyyy___,Fifth floor is probably not that bad
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-02,15:05:39",tonyyyy___,tonyyyy___,The ac is on only on fifth
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-02,15:06:08",beepo34,beepo34,oh i see
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-02,15:06:14",beepo34,beepo34,okay maybe its okay then
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-07,13:06:37",beepo34,beepo34,is anyone attending in person tday and might be able to send the attendance link?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-07,13:13:30",balsaferret,balsaferret,^^
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-07,15:55:30",balsaferret,balsaferret,ill go to lecture at the end and I can send the code here
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-07,16:08:50",beepo34,beepo34,tysm!!
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-07,16:44:23",balsaferret,balsaferret,https://docs.google.com/forms/d/e/1FAIpQLSf_U2U0qJxp5qfbAi2X5g45viDHCrw8ASh7scP_ypmuJ_Xlqg/viewform
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-07,16:46:10",beepo34,beepo34,tysm
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-08,14:12:35",wayneshi,wayneshi,"The GSI want us to come to office hour to discuss about evaluation method

Office Hours: Alex and Sehoon's office hours will start tomorrow! 

Alex: 5-6pm on Mondays on Zoom

Sehoon: 10-11am on Tuesdays on Zoom"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-08,14:13:27",beepo34,beepo34,"I saw the email, I think they are just saying we need some human evaluation methods"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-08,14:13:53",beepo34,beepo34,like showing that the product will work
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-08,14:14:08",wayneshi,wayneshi,"yes, shall wee come in next monday or tuesday?"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-08,14:14:37",beepo34,beepo34,sure
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-08,14:34:08",beepo34,beepo34,"also since we aren't bound to the project proposal, I was wondering if you guys still wanted to go with the DIY idea or do something more similar to Paper Machine, since I feel like they are not being strict on the ""novelty"" of the idea for an engineering project, but more focused on our process and whether we have a solid direction/evaluation methods at the end. I just think this way we may be able to get more help/ideas from Zheng and then our course and capstone projects will support each other as well"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,13:10:12",balsaferret,balsaferret,is anyone going in person td
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,13:19:38",beepo34,beepo34,cant tday 😢 im out of town
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,13:19:58",beepo34,beepo34,if the rest of u arent going i can try asking my friend if they are going in person
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,13:34:08",balsaferret,balsaferret,"oo that would be nice, but ya lmk if no one goes, i might if so"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,13:53:52",beepo34,beepo34,they said they might go around 4
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:50:12",beepo34,beepo34,https://docs.google.com/forms/d/e/1FAIpQLSe4UhyT3PP9h1evxW2t7QzbkCMmgwO-RkPCxS4M6rQn9crITg/viewform
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:50:24",beepo34,beepo34,"heres the form, they added a seat number question tho 😭 so it might be cooked"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:50:51",tonyyyy___,tonyyyy___,ahh I heard it I'm just about to use the online one
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:50:52",balsaferret,balsaferret,lol yeah is it packed in there
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:51:00",tonyyyy___,tonyyyy___,btw are we still going to the oh?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:51:11",tonyyyy___,tonyyyy___,I think there's one just after the lec
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:51:15",wayneshi,wayneshi,oh shoot
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:51:22",wayneshi,wayneshi,Is it online or in person?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:51:31",wayneshi,wayneshi,If online I am down
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:52:54",beepo34,beepo34,its online
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:53:14",beepo34,beepo34,we wanted to ask about evaluation methods correct?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:53:19",wayneshi,wayneshi,can anyone send a link?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:53:20",wayneshi,wayneshi,yep
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:53:27",beepo34,beepo34,https://berkeley.zoom.us/j/2012565201
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:54:48",wayneshi,wayneshi,okay I am in the waiting room
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:55:19",wayneshi,wayneshi,"is lab 1,2,3 all due tomorrow or only 3"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:55:31",wayneshi,wayneshi,
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,16:56:02",beepo34,beepo34,the actual due dates are the late due dates on gradescope
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,17:06:46",beepo34,beepo34,if anyone wants to share attack/defense strategies for lab 2/3 lmk!!
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,17:08:35",beepo34,beepo34,i forgot about berkeley time i was wondering why the meeting hasn't started yet 😭
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,17:09:12",tonyyyy___,tonyyyy___,do we all have to join? Since this is the waiting room and I think he'll just pull students from it each by each
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,17:18:11",beepo34,beepo34,"ty <@789956414310973441> for asking the questions, the summary is that for grading they just care that we have a working demo with some human evaluation like 5-10 people testing the product, and the demo will be similar to how we would imagine pitching the product to investors"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,17:20:51",beepo34,beepo34,"wayne asked about if we need to consider metrics for scalability like throughput and latency, and they said no it's not in the scope of the project for grading purposes, we can consider adding those things if we want tho"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,17:21:05",wayneshi,wayneshi,Thank you Beepo
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-14,18:15:06",tonyyyy___,tonyyyy___,"also the first milestone due date is approaching. I don't think there are dues as in the gradescope, but we may consider getting our work started after the midterm season"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-19,20:54:06",tonyyyy___,tonyyyy___,"please note that the milestone 1 is due on 10/25, we'll also schedule sometime to work on that"
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-19,20:58:24",beepo34,beepo34,are you all planning to attend class on monday? maybe we could meet after?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-19,20:58:55",tonyyyy___,tonyyyy___,I prob wont be there this monday
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-19,21:05:26",beepo34,beepo34,wb call monday morning?
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-19,21:05:43",beepo34,beepo34,or tues works for me too
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-19,21:05:59",beepo34,beepo34,can meet in shires or smth
5ae1c891-fa77-4f2e-ae95-5a317a3e5ba2,"2024-10-19,22:00:36",tonyyyy___,tonyyyy___,"I'm actually not quite available monday and tuesday, that's why I put the pointing session this wed"
